country,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,vaccines,continent
Argentina,ARG,29/12/2020,700,,,,,0,,,,Sputnik V,South America
Argentina,ARG,30/12/2020,,,,,15656,,,,346,Sputnik V,South America
Argentina,ARG,31/12/2020,32013,,,,15656,0.07,,,346,Sputnik V,South America
Argentina,ARG,1/01/2021,,,,,11070,,,,245,Sputnik V,South America
Argentina,ARG,2/01/2021,,,,,8776,,,,194,Sputnik V,South America
Argentina,ARG,3/01/2021,,,,,7400,,,,164,Sputnik V,South America
Argentina,ARG,4/01/2021,39599,,,,6483,0.09,,,143,Sputnik V,South America
Argentina,ARG,5/01/2021,,,,,7984,,,,177,Sputnik V,South America
Argentina,ARG,6/01/2021,,,,,8173,,,,181,Sputnik V,South America
Argentina,ARG,7/01/2021,,,,,8363,,,,185,Sputnik V,South America
Argentina,ARG,8/01/2021,107542,,,,10519,0.24,,,233,Sputnik V,South America
Argentina,ARG,9/01/2021,,,,,11942,,,,264,Sputnik V,South America
Argentina,ARG,10/01/2021,,,,,13365,,,,296,Sputnik V,South America
Argentina,ARG,11/01/2021,,,,,14788,,,,327,Sputnik V,South America
Argentina,ARG,12/01/2021,,,,,14056,,,,311,Sputnik V,South America
Argentina,ARG,13/01/2021,166833,,,,13323,0.37,,,295,Sputnik V,South America
Argentina,ARG,14/01/2021,,,,,13320,,,,295,Sputnik V,South America
Argentina,ARG,15/01/2021,200759,,,,13317,0.44,,,295,Sputnik V,South America
Argentina,ARG,16/01/2021,,,,,12971,,,,287,Sputnik V,South America
Argentina,ARG,17/01/2021,,,,,12624,,,,279,Sputnik V,South America
Argentina,ARG,18/01/2021,,,,,12278,,,,272,Sputnik V,South America
Argentina,ARG,19/01/2021,,,,,11932,,,,264,Sputnik V,South America
Argentina,ARG,20/01/2021,247933,243539,4394,,11586,0.55,0.54,0.01,256,Sputnik V,South America
Argentina,ARG,21/01/2021,265724,249372,16352,17791,11704,0.59,0.55,0.04,259,Sputnik V,South America
Argentina,ARG,22/01/2021,279602,254456,25146,13878,11263,0.62,0.56,0.06,249,Sputnik V,South America
Argentina,ARG,23/01/2021,288064,258876,29188,8462,11124,0.64,0.57,0.06,246,Sputnik V,South America
Austria,AUT,5/01/2021,8360,8360,,,,0.09,0.09,,,Pfizer/BioNTech,Europe
Austria,AUT,6/01/2021,,,,,3368,,,,374,Pfizer/BioNTech,Europe
Austria,AUT,7/01/2021,15095,15095,,,3368,0.17,0.17,,374,Pfizer/BioNTech,Europe
Austria,AUT,8/01/2021,30150,30150,,15055,7263,0.33,0.33,,806,Pfizer/BioNTech,Europe
Austria,AUT,9/01/2021,31525,31525,,1375,5791,0.35,0.35,,643,Pfizer/BioNTech,Europe
Austria,AUT,10/01/2021,31885,31885,,360,4705,0.35,0.35,,522,Pfizer/BioNTech,Europe
Austria,AUT,11/01/2021,38545,38545,,6660,5031,0.43,0.43,,559,Pfizer/BioNTech,Europe
Austria,AUT,12/01/2021,52925,52925,,14380,6366,0.59,0.59,,707,Pfizer/BioNTech,Europe
Austria,AUT,13/01/2021,63280,63280,,10355,7365,0.7,0.7,,818,Pfizer/BioNTech,Europe
Austria,AUT,14/01/2021,74100,74100,,10820,8429,0.82,0.82,,936,Pfizer/BioNTech,Europe
Austria,AUT,15/01/2021,84380,84380,,10280,7747,0.94,0.94,,860,Pfizer/BioNTech,Europe
Austria,AUT,16/01/2021,87195,87195,,2815,7953,0.97,0.97,,883,Pfizer/BioNTech,Europe
Austria,AUT,17/01/2021,102790,102790,,15595,10129,1.14,1.14,,1125,Pfizer/BioNTech,Europe
Austria,AUT,18/01/2021,,,,,11852,,,,1316,Pfizer/BioNTech,Europe
Austria,AUT,19/01/2021,140232,140232,,,12472,1.56,1.56,,1385,Pfizer/BioNTech,Europe
Austria,AUT,20/01/2021,150703,150703,,10471,12489,1.67,1.67,,1387,Pfizer/BioNTech,Europe
Austria,AUT,21/01/2021,161965,161965,,11262,12552,1.8,1.8,,1394,Pfizer/BioNTech,Europe
Austria,AUT,22/01/2021,166956,166956,,4991,11797,1.85,1.85,,1310,Pfizer/BioNTech,Europe
Austria,AUT,23/01/2021,169549,169549,,2593,11765,1.88,1.88,,1306,Pfizer/BioNTech,Europe
Bahrain,BHR,23/12/2020,38965,38965,,,,2.29,2.29,,,Pfizer/BioNTech,Asia
Bahrain,BHR,24/12/2020,50071,50071,,11106,11106,2.94,2.94,,6527,Pfizer/BioNTech,Asia
Bahrain,BHR,25/12/2020,50543,50543,,472,5789,2.97,2.97,,3402,Pfizer/BioNTech,Asia
Bahrain,BHR,26/12/2020,51556,51556,,1013,4197,3.03,3.03,,2467,Pfizer/BioNTech,Asia
Bahrain,BHR,27/12/2020,53614,53614,,2058,3662,3.15,3.15,,2152,Pfizer/BioNTech,Asia
Bahrain,BHR,28/12/2020,55014,55014,,1400,3210,3.23,3.23,,1886,Pfizer/BioNTech,Asia
Bahrain,BHR,29/12/2020,56041,56041,,1027,2846,3.29,3.29,,1673,Pfizer/BioNTech,Asia
Bahrain,BHR,30/12/2020,57317,57317,,1276,2622,3.37,3.37,,1541,Pfizer/BioNTech,Asia
Bahrain,BHR,31/12/2020,58643,58643,,1326,1225,3.45,3.45,,720,Pfizer/BioNTech,Asia
Bahrain,BHR,1/01/2021,59351,59351,,708,1258,3.49,3.49,,739,Pfizer/BioNTech,Asia
Bahrain,BHR,2/01/2021,60097,60097,,746,1220,3.53,3.53,,717,Pfizer/BioNTech,Asia
Bahrain,BHR,3/01/2021,60689,60689,,592,1011,3.57,3.57,,594,Pfizer/BioNTech,Asia
Bahrain,BHR,4/01/2021,61612,61612,,923,943,3.62,3.62,,554,Pfizer/BioNTech,Asia
Bahrain,BHR,5/01/2021,63893,63893,,2281,1122,3.75,3.75,,659,Pfizer/BioNTech,Asia
Bahrain,BHR,6/01/2021,68472,68472,,4579,1594,4.02,4.02,,937,Pfizer/BioNTech,Asia
Bahrain,BHR,7/01/2021,72239,72239,,3767,1942,4.25,4.25,,1141,Pfizer/BioNTech,Asia
Bahrain,BHR,8/01/2021,78291,78291,,6052,2706,4.6,4.6,,1590,Pfizer/BioNTech,Asia
Bahrain,BHR,9/01/2021,84157,84157,,5866,3437,4.95,4.95,,2020,Pfizer/BioNTech,Asia
Bahrain,BHR,10/01/2021,89250,89250,,5093,4080,5.25,5.25,,2398,Pfizer/BioNTech,Asia
Bahrain,BHR,11/01/2021,92598,92598,,3348,4427,5.44,5.44,,2602,Pfizer/BioNTech,Asia
Bahrain,BHR,12/01/2021,97776,97776,,5178,4840,5.75,5.75,,2844,Pfizer/BioNTech,Asia
Bahrain,BHR,13/01/2021,101363,101363,,3587,4699,5.96,5.96,,2762,Pfizer/BioNTech,Asia
Bahrain,BHR,14/01/2021,109566,109566,,8203,5332,6.44,6.44,,3134,Pfizer/BioNTech,Asia
Bahrain,BHR,15/01/2021,122819,122819,,13253,6361,7.22,7.22,,3738,Pfizer/BioNTech,Asia
Bahrain,BHR,16/01/2021,137159,137159,,14340,7572,8.06,8.06,,4450,Pfizer/BioNTech,Asia
Bahrain,BHR,17/01/2021,141563,141563,,4404,7473,8.32,8.32,,4392,Pfizer/BioNTech,Asia
Bahrain,BHR,18/01/2021,142831,142831,,1268,7176,8.39,8.39,,4217,Pfizer/BioNTech,Asia
Bahrain,BHR,19/01/2021,143596,143596,,765,6546,8.44,8.44,,3847,Pfizer/BioNTech,Asia
Bahrain,BHR,20/01/2021,144130,144130,,534,6110,8.47,8.47,,3591,Pfizer/BioNTech,Asia
Belgium,BEL,28/12/2020,298,298,,,,0,0,,,Pfizer/BioNTech,Europe
Belgium,BEL,29/12/2020,299,299,,1,1,0,0,,0,Pfizer/BioNTech,Europe
Belgium,BEL,30/12/2020,766,766,,467,234,0.01,0.01,,20,Pfizer/BioNTech,Europe
Belgium,BEL,31/12/2020,775,775,,9,159,0.01,0.01,,14,Pfizer/BioNTech,Europe
Belgium,BEL,1/01/2021,784,784,,9,122,0.01,0.01,,11,Pfizer/BioNTech,Europe
Belgium,BEL,2/01/2021,,,,,97,,,,8,Pfizer/BioNTech,Europe
Belgium,BEL,3/01/2021,,,,,81,,,,7,Pfizer/BioNTech,Europe
Belgium,BEL,4/01/2021,785,785,,,70,0.01,0.01,,6,Pfizer/BioNTech,Europe
Belgium,BEL,5/01/2021,2283,2283,,1498,283,0.02,0.02,,24,Pfizer/BioNTech,Europe
Belgium,BEL,6/01/2021,5916,5916,,3633,736,0.05,0.05,,64,Pfizer/BioNTech,Europe
Belgium,BEL,7/01/2021,13757,13757,,7841,1855,0.12,0.12,,160,Pfizer/BioNTech,Europe
Belgium,BEL,8/01/2021,22723,22723,,8966,3134,0.2,0.2,,270,Pfizer/BioNTech,Europe
Belgium,BEL,9/01/2021,25830,25830,,3107,3578,0.22,0.22,,309,Pfizer/BioNTech,Europe
Belgium,BEL,10/01/2021,26223,26223,,393,3634,0.23,0.23,,314,Pfizer/BioNTech,Europe
Belgium,BEL,11/01/2021,31573,31573,,5350,4398,0.27,0.27,,379,Pfizer/BioNTech,Europe
Belgium,BEL,12/01/2021,46271,46271,,14698,6284,0.4,0.4,,542,Pfizer/BioNTech,Europe
Belgium,BEL,13/01/2021,65822,65822,,19551,8558,0.57,0.57,,738,Pfizer/BioNTech,Europe
Belgium,BEL,14/01/2021,85996,85996,,20174,10320,0.74,0.74,,890,Pfizer/BioNTech,Europe
Belgium,BEL,15/01/2021,106885,106885,,20889,12023,0.92,0.92,,1037,Pfizer/BioNTech,Europe
Belgium,BEL,16/01/2021,111552,111552,,4667,12246,0.96,0.96,,1057,Pfizer/BioNTech,Europe
Belgium,BEL,17/01/2021,114298,114298,,2746,12582,0.99,0.99,,1086,Pfizer/BioNTech,Europe
Belgium,BEL,18/01/2021,123517,123408,109,9219,13135,1.07,1.06,0,1133,Pfizer/BioNTech,Europe
Belgium,BEL,19/01/2021,137279,137068,211,13762,13001,1.18,1.18,0,1122,Pfizer/BioNTech,Europe
Belgium,BEL,20/01/2021,151375,151080,295,14096,12222,1.31,1.3,0,1055,Pfizer/BioNTech,Europe
Belgium,BEL,21/01/2021,163783,163410,373,12408,11112,1.41,1.41,0,959,Pfizer/BioNTech,Europe
Belgium,BEL,22/01/2021,174307,173899,408,10524,9632,1.5,1.5,0,831,Pfizer/BioNTech,Europe
Brazil,BRA,16/01/2021,0,0,,,,0,0,,,Sinovac,South America
Brazil,BRA,17/01/2021,112,112,,112,112,0,0,,1,Sinovac,South America
Brazil,BRA,18/01/2021,1109,1109,,997,554,0,0,,3,Sinovac,South America
Brazil,BRA,19/01/2021,11470,11470,,10361,3823,0.01,0.01,,18,Sinovac,South America
Brazil,BRA,20/01/2021,28543,28543,,17073,7136,0.01,0.01,,34,Sinovac,South America
Brazil,BRA,21/01/2021,136519,136519,,107976,27304,0.06,0.06,,128,Sinovac,South America
Brazil,BRA,22/01/2021,245877,245877,,109358,40980,0.12,0.12,,193,Sinovac,South America
Brazil,BRA,23/01/2021,537774,537774,,291897,76825,0.25,0.25,,361,Sinovac,South America
Bulgaria,BGR,29/12/2020,1719,1719,,,,0.02,0.02,,,Moderna,Europe
Bulgaria,BGR,30/12/2020,4608,4608,,2889,2889,0.07,0.07,,416,Moderna,Europe
Bulgaria,BGR,31/12/2020,,,,,1477,,,,213,Moderna,Europe
Bulgaria,BGR,1/01/2021,4739,4739,,,1007,0.07,0.07,,145,Moderna,Europe
Bulgaria,BGR,2/01/2021,,,,,799,,,,115,Moderna,Europe
Bulgaria,BGR,3/01/2021,,,,,675,,,,97,Moderna,Europe
Bulgaria,BGR,4/01/2021,,,,,592,,,,85,Moderna,Europe
Bulgaria,BGR,5/01/2021,5448,5448,,,533,0.08,0.08,,77,Moderna,Europe
Bulgaria,BGR,6/01/2021,7913,7913,,2465,472,0.11,0.11,,68,Moderna,Europe
Bulgaria,BGR,7/01/2021,11117,11117,,3204,920,0.16,0.16,,132,Moderna,Europe
Bulgaria,BGR,8/01/2021,13355,13355,,2238,1231,0.19,0.19,,177,Moderna,Europe
Bulgaria,BGR,9/01/2021,13473,13473,,118,1222,0.19,0.19,,176,Moderna,Europe
Bulgaria,BGR,10/01/2021,,,,,1246,,,,179,Moderna,Europe
Bulgaria,BGR,11/01/2021,14161,14161,,,1270,0.2,0.2,,183,Moderna,Europe
Bulgaria,BGR,12/01/2021,15780,15780,,1619,1476,0.23,0.23,,212,Moderna,Europe
Bulgaria,BGR,13/01/2021,17038,17038,,1258,1304,0.25,0.25,,188,Moderna,Europe
Bulgaria,BGR,14/01/2021,17686,17686,,648,938,0.25,0.25,,135,Moderna,Europe
Bulgaria,BGR,15/01/2021,18126,18126,,440,682,0.26,0.26,,98,Moderna,Europe
Bulgaria,BGR,16/01/2021,18332,18332,,206,694,0.26,0.26,,100,Moderna,Europe
Bulgaria,BGR,17/01/2021,18453,18453,,121,662,0.27,0.27,,95,Moderna,Europe
Bulgaria,BGR,18/01/2021,19638,18524,1114,1185,782,0.28,0.27,0.02,113,Moderna,Europe
Bulgaria,BGR,19/01/2021,22226,19058,3168,2588,921,0.32,0.27,0.05,133,Moderna,Europe
Bulgaria,BGR,20/01/2021,24127,19834,4293,1901,1013,0.35,0.29,0.06,146,Moderna,Europe
Bulgaria,BGR,21/01/2021,25251,20719,4532,1124,1081,0.36,0.3,0.07,156,Moderna,Europe
Bulgaria,BGR,22/01/2021,26101,21496,4605,850,1139,0.38,0.31,0.07,164,Moderna,Europe
Bulgaria,BGR,23/01/2021,26119,21509,4610,18,1112,0.38,0.31,0.07,160,Moderna,Europe
Canada,CAN,14/12/2020,297,297,,,,0,0,,,Moderna,North America
Canada,CAN,15/12/2020,1163,1163,,866,866,0,0,,23,Moderna,North America
Canada,CAN,16/12/2020,3683,3683,,2520,1693,0.01,0.01,,45,Moderna,North America
Canada,CAN,17/12/2020,7201,7201,,3518,2301,0.02,0.02,,61,Moderna,North America
Canada,CAN,18/12/2020,10615,10615,,3414,2580,0.03,0.03,,68,Moderna,North America
Canada,CAN,19/12/2020,11894,11894,,1279,2319,0.03,0.03,,61,Moderna,North America
Canada,CAN,20/12/2020,14492,14492,,2598,2366,0.04,0.04,,63,Moderna,North America
Canada,CAN,21/12/2020,20866,20866,,6374,2938,0.06,0.06,,78,Moderna,North America
Canada,CAN,22/12/2020,26287,26287,,5421,3589,0.07,0.07,,95,Moderna,North America
Canada,CAN,23/12/2020,35089,35089,,8802,4487,0.09,0.09,,119,Moderna,North America
Canada,CAN,24/12/2020,45398,45398,,10309,5457,0.12,0.12,,145,Moderna,North America
Canada,CAN,25/12/2020,45700,45700,,302,5012,0.12,0.12,,133,Moderna,North America
Canada,CAN,26/12/2020,48719,48719,,3019,5261,0.13,0.13,,139,Moderna,North America
Canada,CAN,27/12/2020,52280,52280,,3561,5398,0.14,0.14,,143,Moderna,North America
Canada,CAN,28/12/2020,59449,59449,,7169,5512,0.16,0.16,,146,Moderna,North America
Canada,CAN,29/12/2020,70749,70749,,11300,6352,0.19,0.19,,168,Moderna,North America
Canada,CAN,30/12/2020,79482,79482,,8733,6342,0.21,0.21,,168,Moderna,North America
Canada,CAN,31/12/2020,95832,95832,,16350,7205,0.25,0.25,,191,Moderna,North America
Canada,CAN,1/01/2021,104347,104347,,8515,8378,0.28,0.28,,222,Moderna,North America
Canada,CAN,2/01/2021,112425,112425,,8078,9101,0.3,0.3,,241,Moderna,North America
Canada,CAN,3/01/2021,117727,117727,,5302,9350,0.31,0.31,,248,Moderna,North America
Canada,CAN,4/01/2021,136759,136759,,19032,11044,0.36,0.36,,293,Moderna,North America
Canada,CAN,5/01/2021,155527,155527,,18768,12111,0.41,0.41,,321,Moderna,North America
Canada,CAN,6/01/2021,183690,183690,,28163,14887,0.49,0.49,,394,Moderna,North America
Canada,CAN,7/01/2021,219464,219464,,35774,17662,0.58,0.58,,468,Moderna,North America
Canada,CAN,8/01/2021,261234,261234,,41770,22412,0.69,0.69,,594,Moderna,North America
Canada,CAN,9/01/2021,297352,297352,,36118,26418,0.79,0.79,,700,Moderna,North America
Canada,CAN,10/01/2021,321049,321049,,23697,29046,0.85,0.85,,770,Moderna,North America
Canada,CAN,11/01/2021,360160,360160,,39111,31914,0.95,0.95,,846,Moderna,North America
Canada,CAN,12/01/2021,388493,388493,,28333,33281,1.03,1.03,,882,Moderna,North America
Canada,CAN,13/01/2021,419209,419209,,30716,33646,1.11,1.11,,891,Moderna,North America
Canada,CAN,14/01/2021,459492,459492,,40283,34290,1.22,1.22,,909,Moderna,North America
Canada,CAN,15/01/2021,507687,507687,,48195,35208,1.35,1.35,,933,Moderna,North America
Canada,CAN,16/01/2021,543291,543291,,35604,35134,1.44,1.44,,931,Moderna,North America
Canada,CAN,17/01/2021,570742,570742,,27451,35670,1.51,1.51,,945,Moderna,North America
Canada,CAN,18/01/2021,614666,614666,,43924,36358,1.63,1.63,,963,Moderna,North America
Canada,CAN,19/01/2021,651139,651139,,36473,37521,1.73,1.73,,994,Moderna,North America
Canada,CAN,20/01/2021,696242,696242,,45103,39576,1.84,1.84,,1049,Moderna,North America
Canada,CAN,21/01/2021,738864,738864,,42622,39910,1.96,1.96,,1057,Moderna,North America
Canada,CAN,22/01/2021,776606,776606,,37742,38417,2.06,2.06,,1018,Moderna,North America
Canada,CAN,23/01/2021,801238,801238,,24632,36850,2.12,2.12,,976,Moderna,North America
Chile,CHL,24/12/2020,420,420,,,,0,0,,,Pfizer/BioNTech,South America
Chile,CHL,25/12/2020,5191,5191,,4771,4771,0.03,0.03,,250,Pfizer/BioNTech,South America
Chile,CHL,26/12/2020,8335,8335,,3144,3958,0.04,0.04,,207,Pfizer/BioNTech,South America
Chile,CHL,27/12/2020,8646,8646,,311,2742,0.05,0.05,,143,Pfizer/BioNTech,South America
Chile,CHL,28/12/2020,,,,,2069,,,,108,Pfizer/BioNTech,South America
Chile,CHL,29/12/2020,,,,,1665,,,,87,Pfizer/BioNTech,South America
Chile,CHL,30/12/2020,,,,,1396,,,,73,Pfizer/BioNTech,South America
Chile,CHL,31/12/2020,,,,,1204,,,,63,Pfizer/BioNTech,South America
Chile,CHL,1/01/2021,,,,,530,,,,28,Pfizer/BioNTech,South America
Chile,CHL,2/01/2021,,,,,88,,,,5,Pfizer/BioNTech,South America
Chile,CHL,3/01/2021,,,,,51,,,,3,Pfizer/BioNTech,South America
Chile,CHL,4/01/2021,9051,9051,,,51,0.05,0.05,,3,Pfizer/BioNTech,South America
Chile,CHL,5/01/2021,10494,10494,,1443,250,0.05,0.05,,13,Pfizer/BioNTech,South America
Chile,CHL,6/01/2021,10699,10699,,205,272,0.06,0.06,,14,Pfizer/BioNTech,South America
Chile,CHL,7/01/2021,,,,,344,,,,18,Pfizer/BioNTech,South America
Chile,CHL,8/01/2021,,,,,417,,,,22,Pfizer/BioNTech,South America
Chile,CHL,9/01/2021,,,,,489,,,,26,Pfizer/BioNTech,South America
Chile,CHL,10/01/2021,,,,,562,,,,29,Pfizer/BioNTech,South America
Chile,CHL,11/01/2021,,,,,635,,,,33,Pfizer/BioNTech,South America
Chile,CHL,12/01/2021,,,,,508,,,,27,Pfizer/BioNTech,South America
Chile,CHL,13/01/2021,14612,11743,2869,,559,0.08,0.06,0.02,29,Pfizer/BioNTech,South America
Chile,CHL,14/01/2021,18526,12787,5739,3914,1038,0.1,0.07,0.03,54,Pfizer/BioNTech,South America
Chile,CHL,15/01/2021,21876,13755,8121,3350,1437,0.11,0.07,0.04,75,Pfizer/BioNTech,South America
Chile,CHL,16/01/2021,21937,13766,8171,61,1366,0.11,0.07,0.04,71,Pfizer/BioNTech,South America
Chile,CHL,17/01/2021,21972,13781,8191,35,1291,0.11,0.07,0.04,68,Pfizer/BioNTech,South America
Chile,CHL,18/01/2021,32385,24025,8360,10413,2699,0.17,0.13,0.04,141,Pfizer/BioNTech,South America
Chile,CHL,19/01/2021,50924,42564,8360,18539,5267,0.27,0.22,0.04,276,Pfizer/BioNTech,South America
Chile,CHL,20/01/2021,54036,45676,8360,3112,5632,0.28,0.24,0.04,295,Pfizer/BioNTech,South America
Chile,CHL,21/01/2021,62822,54458,8364,8786,6328,0.33,0.28,0.04,331,Pfizer/BioNTech,South America
Chile,CHL,22/01/2021,63047,54683,8364,225,5882,0.33,0.29,0.04,308,Pfizer/BioNTech,South America
China,CHN,15/12/2020,1500000,1500000,,,,0.1,0.1,,,CNBG,Asia
China,CHN,16/12/2020,,,,,187500,,,,130,CNBG,Asia
China,CHN,17/12/2020,,,,,187500,,,,130,CNBG,Asia
China,CHN,18/12/2020,,,,,187500,,,,130,CNBG,Asia
China,CHN,19/12/2020,,,,,187500,,,,130,CNBG,Asia
China,CHN,20/12/2020,,,,,187500,,,,130,CNBG,Asia
China,CHN,21/12/2020,,,,,187500,,,,130,CNBG,Asia
China,CHN,22/12/2020,,,,,187500,,,,130,CNBG,Asia
China,CHN,23/12/2020,,,,,187500,,,,130,CNBG,Asia
China,CHN,24/12/2020,,,,,187500,,,,130,CNBG,Asia
China,CHN,25/12/2020,,,,,187500,,,,130,CNBG,Asia
China,CHN,26/12/2020,,,,,187500,,,,130,CNBG,Asia
China,CHN,27/12/2020,,,,,187500,,,,130,CNBG,Asia
China,CHN,28/12/2020,,,,,187500,,,,130,CNBG,Asia
China,CHN,29/12/2020,,,,,187500,,,,130,CNBG,Asia
China,CHN,30/12/2020,,,,,187500,,,,130,CNBG,Asia
China,CHN,31/12/2020,4500000,4500000,,,187500,0.31,0.31,,130,CNBG,Asia
China,CHN,1/01/2021,,,,,232143,,,,161,CNBG,Asia
China,CHN,2/01/2021,,,,,276786,,,,192,CNBG,Asia
China,CHN,3/01/2021,,,,,321429,,,,223,CNBG,Asia
China,CHN,4/01/2021,,,,,366071,,,,254,CNBG,Asia
China,CHN,5/01/2021,,,,,410714,,,,285,CNBG,Asia
China,CHN,6/01/2021,,,,,455357,,,,316,CNBG,Asia
China,CHN,7/01/2021,,,,,500000,,,,347,CNBG,Asia
China,CHN,8/01/2021,,,,,500000,,,,347,CNBG,Asia
China,CHN,9/01/2021,9000000,9000000,,,500000,0.63,0.63,,347,CNBG,Asia
China,CHN,10/01/2021,,,,,464286,,,,323,CNBG,Asia
China,CHN,11/01/2021,,,,,428571,,,,298,CNBG,Asia
China,CHN,12/01/2021,,,,,392857,,,,273,CNBG,Asia
China,CHN,13/01/2021,10000000,10000000,,,357143,0.69,0.69,,248,CNBG,Asia
China,CHN,14/01/2021,,,,,387755,,,,269,CNBG,Asia
China,CHN,15/01/2021,,,,,418367,,,,291,CNBG,Asia
China,CHN,16/01/2021,,,,,448980,,,,312,CNBG,Asia
China,CHN,17/01/2021,,,,,515306,,,,358,CNBG,Asia
China,CHN,18/01/2021,,,,,581633,,,,404,CNBG,Asia
China,CHN,19/01/2021,,,,,647959,,,,450,CNBG,Asia
China,CHN,20/01/2021,15000000,15000000,,,714286,1.04,1.04,,496,CNBG,Asia
Costa Rica,CRI,24/12/2020,55,,,,,0,,,,Pfizer/BioNTech,North America
Costa Rica,CRI,25/12/2020,,,,,240,,,,47,Pfizer/BioNTech,North America
Costa Rica,CRI,26/12/2020,,,,,240,,,,47,Pfizer/BioNTech,North America
Costa Rica,CRI,27/12/2020,,,,,240,,,,47,Pfizer/BioNTech,North America
Costa Rica,CRI,28/12/2020,,,,,240,,,,47,Pfizer/BioNTech,North America
Costa Rica,CRI,29/12/2020,,,,,240,,,,47,Pfizer/BioNTech,North America
Costa Rica,CRI,30/12/2020,,,,,240,,,,47,Pfizer/BioNTech,North America
Costa Rica,CRI,31/12/2020,,,,,240,,,,47,Pfizer/BioNTech,North America
Costa Rica,CRI,1/01/2021,,,,,240,,,,47,Pfizer/BioNTech,North America
Costa Rica,CRI,2/01/2021,,,,,240,,,,47,Pfizer/BioNTech,North America
Costa Rica,CRI,3/01/2021,2455,,,,240,0.05,,,47,Pfizer/BioNTech,North America
Costa Rica,CRI,4/01/2021,,,,,414,,,,81,Pfizer/BioNTech,North America
Costa Rica,CRI,5/01/2021,,,,,588,,,,115,Pfizer/BioNTech,North America
Costa Rica,CRI,6/01/2021,,,,,763,,,,150,Pfizer/BioNTech,North America
Costa Rica,CRI,7/01/2021,,,,,937,,,,184,Pfizer/BioNTech,North America
Costa Rica,CRI,8/01/2021,9751,,,,1111,0.19,,,218,Pfizer/BioNTech,North America
Costa Rica,CRI,9/01/2021,,,,,1385,,,,272,Pfizer/BioNTech,North America
Costa Rica,CRI,10/01/2021,,,,,1659,,,,326,Pfizer/BioNTech,North America
Costa Rica,CRI,11/01/2021,,,,,1759,,,,345,Pfizer/BioNTech,North America
Costa Rica,CRI,12/01/2021,,,,,1859,,,,365,Pfizer/BioNTech,North America
Costa Rica,CRI,13/01/2021,,,,,1959,,,,385,Pfizer/BioNTech,North America
Costa Rica,CRI,14/01/2021,,,,,2058,,,,404,Pfizer/BioNTech,North America
Costa Rica,CRI,15/01/2021,24859,24804,55,,2158,0.49,0.49,0,424,Pfizer/BioNTech,North America
Costa Rica,CRI,16/01/2021,,,,,2066,,,,406,Pfizer/BioNTech,North America
Costa Rica,CRI,17/01/2021,,,,,1973,,,,387,Pfizer/BioNTech,North America
Costa Rica,CRI,18/01/2021,29389,29257,132,,1880,0.58,0.57,0,369,Pfizer/BioNTech,North America
Croatia,HRV,30/12/2020,7864,7864,,,,0.19,0.19,,,Pfizer/BioNTech,Europe
Croatia,HRV,31/12/2020,,,,,1105,,,,269,Pfizer/BioNTech,Europe
Croatia,HRV,1/01/2021,,,,,1105,,,,269,Pfizer/BioNTech,Europe
Croatia,HRV,2/01/2021,,,,,1105,,,,269,Pfizer/BioNTech,Europe
Croatia,HRV,3/01/2021,12285,12285,,,1105,0.3,0.3,,269,Pfizer/BioNTech,Europe
Croatia,HRV,4/01/2021,,,,,1036,,,,252,Pfizer/BioNTech,Europe
Croatia,HRV,5/01/2021,13798,13798,,,989,0.34,0.34,,241,Pfizer/BioNTech,Europe
Croatia,HRV,6/01/2021,,,,,1334,,,,325,Pfizer/BioNTech,Europe
Croatia,HRV,7/01/2021,20603,20603,,,1662,0.5,0.5,,405,Pfizer/BioNTech,Europe
Croatia,HRV,8/01/2021,24985,24985,,4382,2130,0.61,0.61,,519,Pfizer/BioNTech,Europe
Croatia,HRV,9/01/2021,30000,30000,,5015,2689,0.73,0.73,,655,Pfizer/BioNTech,Europe
Croatia,HRV,10/01/2021,,,,,2693,,,,656,Pfizer/BioNTech,Europe
Croatia,HRV,11/01/2021,,,,,2748,,,,669,Pfizer/BioNTech,Europe
Croatia,HRV,12/01/2021,,,,,2802,,,,683,Pfizer/BioNTech,Europe
Croatia,HRV,13/01/2021,34553,34553,,,2479,0.84,0.84,,604,Pfizer/BioNTech,Europe
Croatia,HRV,14/01/2021,38000,38000,,3447,2485,0.93,0.93,,605,Pfizer/BioNTech,Europe
Croatia,HRV,15/01/2021,41532,41532,,3532,2364,1.01,1.01,,576,Pfizer/BioNTech,Europe
Croatia,HRV,16/01/2021,45906,45906,,4374,2272,1.12,1.12,,553,Pfizer/BioNTech,Europe
Croatia,HRV,17/01/2021,,,,,2510,,,,611,Pfizer/BioNTech,Europe
Croatia,HRV,18/01/2021,,,,,2747,,,,669,Pfizer/BioNTech,Europe
Croatia,HRV,19/01/2021,54304,54304,,,2984,1.32,1.32,,727,Pfizer/BioNTech,Europe
Croatia,HRV,20/01/2021,,,,,3329,,,,811,Pfizer/BioNTech,Europe
Croatia,HRV,21/01/2021,,,,,3343,,,,814,Pfizer/BioNTech,Europe
Croatia,HRV,22/01/2021,64951,64951,,,3346,1.58,1.58,,815,Pfizer/BioNTech,Europe
