country,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,vaccines,continent
Italy,ITA,27/12/2020,7011,7011,,,,0.01,0.01,,,"Moderna, Pfizer/BioNTech",Europe
Italy,ITA,28/12/2020,7981,7981,,970,970,0.01,0.01,,16,"Moderna, Pfizer/BioNTech",Europe
Italy,ITA,29/12/2020,8902,8902,,921,946,0.01,0.01,,16,"Moderna, Pfizer/BioNTech",Europe
Italy,ITA,30/12/2020,13514,13514,,4612,2168,0.02,0.02,,36,"Moderna, Pfizer/BioNTech",Europe
Italy,ITA,31/12/2020,38719,38719,,25205,7927,0.06,0.06,,131,"Moderna, Pfizer/BioNTech",Europe
Italy,ITA,1/01/2021,49745,49745,,11026,8547,0.08,0.08,,141,"Moderna, Pfizer/BioNTech",Europe
Italy,ITA,2/01/2021,88171,88171,,38426,13527,0.15,0.15,,224,"Moderna, Pfizer/BioNTech",Europe
Italy,ITA,3/01/2021,123211,123211,,35040,16600,0.2,0.2,,275,"Moderna, Pfizer/BioNTech",Europe
Italy,ITA,4/01/2021,191414,191414,,68203,26205,0.32,0.32,,433,"Moderna, Pfizer/BioNTech",Europe
Italy,ITA,5/01/2021,270745,270745,,79331,37406,0.45,0.45,,619,"Moderna, Pfizer/BioNTech",Europe
Italy,ITA,6/01/2021,335750,335750,,65005,46034,0.56,0.56,,761,"Moderna, Pfizer/BioNTech",Europe
Italy,ITA,7/01/2021,427343,427343,,91593,55518,0.71,0.71,,918,"Moderna, Pfizer/BioNTech",Europe
Italy,ITA,8/01/2021,522434,522434,,95091,67527,0.86,0.86,,1117,"Moderna, Pfizer/BioNTech",Europe
Italy,ITA,9/01/2021,609165,609165,,86731,74428,1.01,1.01,,1231,"Moderna, Pfizer/BioNTech",Europe
Italy,ITA,10/01/2021,669383,669383,,60218,78025,1.11,1.11,,1290,"Moderna, Pfizer/BioNTech",Europe
Italy,ITA,11/01/2021,749824,749824,,80441,79773,1.24,1.24,,1319,"Moderna, Pfizer/BioNTech",Europe
Italy,ITA,12/01/2021,830678,830678,,80854,79990,1.37,1.37,,1323,"Moderna, Pfizer/BioNTech",Europe
Italy,ITA,13/01/2021,923433,923433,,92755,83955,1.53,1.53,,1389,"Moderna, Pfizer/BioNTech",Europe
Italy,ITA,14/01/2021,1015285,1015285,,91852,83992,1.68,1.68,,1389,"Moderna, Pfizer/BioNTech",Europe
Italy,ITA,15/01/2021,1102966,1102966,,87681,82933,1.82,1.82,,1372,"Moderna, Pfizer/BioNTech",Europe
Italy,ITA,16/01/2021,1166616,1166616,,63650,79636,1.93,1.93,,1317,"Moderna, Pfizer/BioNTech",Europe
Italy,ITA,17/01/2021,1202513,1199714,2799,35897,76161,1.99,1.98,0,1260,"Moderna, Pfizer/BioNTech",Europe
Italy,ITA,18/01/2021,1244123,1236925,7198,41610,70614,2.06,2.05,0.01,1168,"Moderna, Pfizer/BioNTech",Europe
Italy,ITA,19/01/2021,1275911,1266931,8980,31788,63605,2.11,2.1,0.01,1052,"Moderna, Pfizer/BioNTech",Europe
Italy,ITA,20/01/2021,1305196,1291736,13460,29285,54538,2.16,2.14,0.02,902,"Moderna, Pfizer/BioNTech",Europe
Italy,ITA,21/01/2021,1339525,1306657,32868,34329,46320,2.22,2.16,0.05,766,"Moderna, Pfizer/BioNTech",Europe
Italy,ITA,22/01/2021,1365131,1318386,46745,25606,37452,2.26,2.18,0.08,619,"Moderna, Pfizer/BioNTech",Europe
Italy,ITA,23/01/2021,1403360,1323979,79381,38229,33821,2.32,2.19,0.13,559,"Moderna, Pfizer/BioNTech",Europe
Italy,ITA,24/01/2021,1436897,1326968,109929,33537,33483,2.38,2.19,0.18,554,"Moderna, Pfizer/BioNTech",Europe
Italy,ITA,25/01/2021,1504980,1331442,173538,68083,37265,2.49,2.2,0.29,616,"Moderna, Pfizer/BioNTech",Europe
Italy,ITA,26/01/2021,1584201,1335560,248641,79221,44041,2.62,2.21,0.41,728,"Moderna, Pfizer/BioNTech",Europe
Italy,ITA,27/01/2021,1654062,1341415,312647,69861,49838,2.74,2.22,0.52,824,"Moderna, Pfizer/BioNTech",Europe
Italy,ITA,28/01/2021,1746416,1345726,400690,92354,58127,2.89,2.23,0.66,961,"Moderna, Pfizer/BioNTech",Europe
Italy,ITA,29/01/2021,1842358,1350119,492239,95942,68175,3.05,2.23,0.81,1128,"Moderna, Pfizer/BioNTech",Europe
Italy,ITA,30/01/2021,1930823,1353911,576912,88465,75352,3.19,2.24,0.95,1246,"Moderna, Pfizer/BioNTech",Europe
Italy,ITA,31/01/2021,1989693,1356361,633332,58870,78971,3.29,2.24,1.05,1306,"Moderna, Pfizer/BioNTech",Europe
Italy,ITA,1/02/2021,2072831,1360672,712159,83138,81122,3.43,2.25,1.18,1342,"Moderna, Pfizer/BioNTech",Europe
Italy,ITA,2/02/2021,2158043,1366660,791383,85212,81977,3.57,2.26,1.31,1356,"Moderna, Pfizer/BioNTech",Europe
Italy,ITA,3/02/2021,2253998,1375340,878658,95955,85705,3.73,2.27,1.45,1418,"Moderna, Pfizer/BioNTech",Europe
Italy,ITA,4/02/2021,2354382,1387456,966926,100384,86852,3.89,2.29,1.6,1436,"Moderna, Pfizer/BioNTech",Europe
Italy,ITA,5/02/2021,2448869,1403201,1045668,94487,86644,4.05,2.32,1.73,1433,"Moderna, Pfizer/BioNTech",Europe
Italy,ITA,6/02/2021,2517090,1416223,1100867,68221,83752,4.16,2.34,1.82,1385,"Moderna, Pfizer/BioNTech",Europe
Jersey,JEY,24/01/2021,11385,8334,3051,,,11.26,8.25,3.02,,Pfizer/BioNTech,Europe
Jersey,JEY,25/01/2021,,,,,493,,,,4878,Pfizer/BioNTech,Europe
Jersey,JEY,26/01/2021,,,,,493,,,,4878,Pfizer/BioNTech,Europe
Jersey,JEY,27/01/2021,,,,,493,,,,4878,Pfizer/BioNTech,Europe
Jersey,JEY,28/01/2021,,,,,493,,,,4878,Pfizer/BioNTech,Europe
Jersey,JEY,29/01/2021,,,,,493,,,,4878,Pfizer/BioNTech,Europe
Jersey,JEY,30/01/2021,,,,,493,,,,4878,Pfizer/BioNTech,Europe
Jersey,JEY,31/01/2021,14838,11707,3131,,493,14.68,11.58,3.1,4878,Pfizer/BioNTech,Europe
Kuwait,KWT,28/12/2020,2500,,,,,0.06,,,,Pfizer/BioNTech,Asia
Kuwait,KWT,29/12/2020,,,,,1121,,,,262,Pfizer/BioNTech,Asia
Kuwait,KWT,30/12/2020,,,,,1121,,,,262,Pfizer/BioNTech,Asia
Kuwait,KWT,31/12/2020,,,,,1121,,,,262,Pfizer/BioNTech,Asia
Kuwait,KWT,1/01/2021,,,,,1121,,,,262,Pfizer/BioNTech,Asia
Kuwait,KWT,2/01/2021,,,,,1121,,,,262,Pfizer/BioNTech,Asia
Kuwait,KWT,3/01/2021,,,,,1121,,,,262,Pfizer/BioNTech,Asia
Kuwait,KWT,4/01/2021,,,,,1121,,,,262,Pfizer/BioNTech,Asia
Kuwait,KWT,5/01/2021,,,,,1121,,,,262,Pfizer/BioNTech,Asia
Kuwait,KWT,6/01/2021,,,,,1121,,,,262,Pfizer/BioNTech,Asia
Kuwait,KWT,7/01/2021,,,,,1121,,,,262,Pfizer/BioNTech,Asia
Kuwait,KWT,8/01/2021,,,,,1121,,,,262,Pfizer/BioNTech,Asia
Kuwait,KWT,9/01/2021,,,,,1121,,,,262,Pfizer/BioNTech,Asia
Kuwait,KWT,10/01/2021,,,,,1121,,,,262,Pfizer/BioNTech,Asia
Kuwait,KWT,11/01/2021,,,,,1121,,,,262,Pfizer/BioNTech,Asia
Kuwait,KWT,12/01/2021,,,,,1121,,,,262,Pfizer/BioNTech,Asia
Kuwait,KWT,13/01/2021,,,,,1121,,,,262,Pfizer/BioNTech,Asia
Kuwait,KWT,14/01/2021,,,,,1121,,,,262,Pfizer/BioNTech,Asia
Kuwait,KWT,15/01/2021,,,,,1121,,,,262,Pfizer/BioNTech,Asia
Kuwait,KWT,16/01/2021,,,,,1121,,,,262,Pfizer/BioNTech,Asia
Kuwait,KWT,17/01/2021,,,,,1121,,,,262,Pfizer/BioNTech,Asia
Kuwait,KWT,18/01/2021,,,,,1121,,,,262,Pfizer/BioNTech,Asia
Kuwait,KWT,19/01/2021,,,,,1121,,,,262,Pfizer/BioNTech,Asia
Kuwait,KWT,20/01/2021,,,,,1121,,,,262,Pfizer/BioNTech,Asia
Kuwait,KWT,21/01/2021,,,,,1121,,,,262,Pfizer/BioNTech,Asia
Kuwait,KWT,22/01/2021,,,,,1121,,,,262,Pfizer/BioNTech,Asia
Kuwait,KWT,23/01/2021,,,,,1121,,,,262,Pfizer/BioNTech,Asia
Kuwait,KWT,24/01/2021,,,,,1121,,,,262,Pfizer/BioNTech,Asia
Kuwait,KWT,25/01/2021,,,,,1121,,,,262,Pfizer/BioNTech,Asia
Kuwait,KWT,26/01/2021,35000,,,,1121,0.82,,,262,Pfizer/BioNTech,Asia
Latvia,LVA,28/12/2020,,595,,,,,0.03,,,Pfizer/BioNTech,Europe
Latvia,LVA,29/12/2020,,1473,,,,,0.08,,,Pfizer/BioNTech,Europe
Latvia,LVA,30/12/2020,,2261,,,,,0.12,,,Pfizer/BioNTech,Europe
Latvia,LVA,4/01/2021,,2960,,,,,0.16,,,Pfizer/BioNTech,Europe
Latvia,LVA,5/01/2021,,3849,,,,,0.2,,,Pfizer/BioNTech,Europe
Latvia,LVA,6/01/2021,,4625,,,,,0.25,,,Pfizer/BioNTech,Europe
Latvia,LVA,7/01/2021,,5434,,,,,0.29,,,Pfizer/BioNTech,Europe
Latvia,LVA,8/01/2021,,6339,,,,,0.34,,,Pfizer/BioNTech,Europe
Latvia,LVA,9/01/2021,,6644,,,,,0.35,,,Pfizer/BioNTech,Europe
Latvia,LVA,10/01/2021,,6980,,,,,0.37,,,Pfizer/BioNTech,Europe
Latvia,LVA,11/01/2021,,8346,,,,,0.44,,,Pfizer/BioNTech,Europe
Latvia,LVA,12/01/2021,,9973,,,,,0.53,,,Pfizer/BioNTech,Europe
Latvia,LVA,13/01/2021,,11480,,,,,0.61,,,Pfizer/BioNTech,Europe
Latvia,LVA,14/01/2021,,13299,,,,,0.71,,,Pfizer/BioNTech,Europe
Latvia,LVA,15/01/2021,,15167,,,,,0.8,,,Pfizer/BioNTech,Europe
Latvia,LVA,16/01/2021,,15834,,,,,0.84,,,Pfizer/BioNTech,Europe
Latvia,LVA,17/01/2021,,15951,,,,,0.85,,,Pfizer/BioNTech,Europe
Latvia,LVA,18/01/2021,16794,16223,571,,,0.89,0.86,0.03,,Pfizer/BioNTech,Europe
Latvia,LVA,19/01/2021,17670,16295,1375,876,125,0.94,0.86,0.07,66,Pfizer/BioNTech,Europe
Latvia,LVA,20/01/2021,18440,16314,2126,770,235,0.98,0.86,0.11,125,Pfizer/BioNTech,Europe
Latvia,LVA,21/01/2021,18719,16580,2139,279,275,0.99,0.88,0.11,146,Pfizer/BioNTech,Europe
Latvia,LVA,22/01/2021,18932,16776,2156,213,305,1,0.89,0.11,162,Pfizer/BioNTech,Europe
Latvia,LVA,23/01/2021,,16901,,,343,,0.9,,182,Pfizer/BioNTech,Europe
Latvia,LVA,24/01/2021,,,,,381,,,,202,Pfizer/BioNTech,Europe
Latvia,LVA,25/01/2021,19724,16920,2804,,419,1.05,0.9,0.15,222,Pfizer/BioNTech,Europe
Latvia,LVA,26/01/2021,20572,16950,3622,848,415,1.09,0.9,0.19,220,Pfizer/BioNTech,Europe
Latvia,LVA,27/01/2021,21390,17031,4359,818,421,1.13,0.9,0.23,223,Pfizer/BioNTech,Europe
Latvia,LVA,28/01/2021,22169,17061,5108,779,493,1.18,0.9,0.27,261,Pfizer/BioNTech,Europe
Latvia,LVA,29/01/2021,23131,17115,6016,962,600,1.23,0.91,0.32,318,Pfizer/BioNTech,Europe
Latvia,LVA,30/01/2021,23439,17119,6320,308,606,1.24,0.91,0.34,321,Pfizer/BioNTech,Europe
Latvia,LVA,31/01/2021,,,6654,,677,,,0.35,359,Pfizer/BioNTech,Europe
Latvia,LVA,1/02/2021,24959,17133,7826,,748,1.32,0.91,0.41,397,Pfizer/BioNTech,Europe
Latvia,LVA,2/02/2021,26767,17268,9499,1808,885,1.42,0.92,0.5,469,Pfizer/BioNTech,Europe
Latvia,LVA,3/02/2021,28384,17508,10876,1617,999,1.5,0.93,0.58,530,Pfizer/BioNTech,Europe
Latvia,LVA,4/02/2021,29879,17649,12230,1495,1101,1.58,0.94,0.65,584,Pfizer/BioNTech,Europe
Latvia,LVA,5/02/2021,31324,17783,13541,1445,1170,1.66,0.94,0.72,620,Pfizer/BioNTech,Europe
Latvia,LVA,6/02/2021,31815,17788,14027,491,1197,1.69,0.94,0.74,635,Pfizer/BioNTech,Europe
Liechtenstein,LIE,3/02/2021,833,,,,,2.18,,,,"Moderna, Pfizer/BioNTech",Europe
Lithuania,LTU,27/12/2020,2418,2418,,,,0.09,0.09,,,"Moderna, Pfizer/BioNTech",Europe
Lithuania,LTU,28/12/2020,5203,5203,,2785,2785,0.19,0.19,,1023,"Moderna, Pfizer/BioNTech",Europe
Lithuania,LTU,29/12/2020,8189,8189,,2986,2886,0.3,0.3,,1060,"Moderna, Pfizer/BioNTech",Europe
Lithuania,LTU,30/12/2020,9722,9722,,1533,2435,0.36,0.36,,894,"Moderna, Pfizer/BioNTech",Europe
Lithuania,LTU,31/12/2020,9747,9747,,25,1832,0.36,0.36,,673,"Moderna, Pfizer/BioNTech",Europe
Lithuania,LTU,1/01/2021,,,,,1491,,,,548,"Moderna, Pfizer/BioNTech",Europe
Lithuania,LTU,2/01/2021,,,,,1263,,,,464,"Moderna, Pfizer/BioNTech",Europe
Lithuania,LTU,3/01/2021,,,,,1100,,,,404,"Moderna, Pfizer/BioNTech",Europe
Lithuania,LTU,4/01/2021,,,,,720,,,,264,"Moderna, Pfizer/BioNTech",Europe
Lithuania,LTU,5/01/2021,10369,10369,,,311,0.38,0.38,,114,"Moderna, Pfizer/BioNTech",Europe
Lithuania,LTU,6/01/2021,13866,13866,,3497,592,0.51,0.51,,217,"Moderna, Pfizer/BioNTech",Europe
Lithuania,LTU,7/01/2021,18020,18020,,4154,1182,0.66,0.66,,434,"Moderna, Pfizer/BioNTech",Europe
Lithuania,LTU,8/01/2021,23190,23190,,5170,1903,0.85,0.85,,699,"Moderna, Pfizer/BioNTech",Europe
Lithuania,LTU,9/01/2021,23494,23494,,304,1928,0.86,0.86,,708,"Moderna, Pfizer/BioNTech",Europe
Lithuania,LTU,10/01/2021,23497,23497,,3,1911,0.86,0.86,,702,"Moderna, Pfizer/BioNTech",Europe
Lithuania,LTU,11/01/2021,25703,25703,,2206,2208,0.94,0.94,,811,"Moderna, Pfizer/BioNTech",Europe
Lithuania,LTU,12/01/2021,27788,27788,,2085,2488,1.02,1.02,,914,"Moderna, Pfizer/BioNTech",Europe
Lithuania,LTU,13/01/2021,33934,33934,,6146,2867,1.25,1.25,,1053,"Moderna, Pfizer/BioNTech",Europe
Lithuania,LTU,14/01/2021,42556,42556,,8622,3505,1.56,1.56,,1288,"Moderna, Pfizer/BioNTech",Europe
Lithuania,LTU,15/01/2021,49811,49811,,7255,3803,1.83,1.83,,1397,"Moderna, Pfizer/BioNTech",Europe
Lithuania,LTU,16/01/2021,50900,50900,,1089,3915,1.87,1.87,,1438,"Moderna, Pfizer/BioNTech",Europe
Lithuania,LTU,17/01/2021,52030,50942,1088,1130,4076,1.91,1.87,0.04,1497,"Moderna, Pfizer/BioNTech",Europe
Lithuania,LTU,18/01/2021,56525,53766,2759,4495,4403,2.08,1.98,0.1,1617,"Moderna, Pfizer/BioNTech",Europe
Lithuania,LTU,19/01/2021,62793,56127,6666,6268,5001,2.31,2.06,0.24,1837,"Moderna, Pfizer/BioNTech",Europe
Lithuania,LTU,20/01/2021,66262,57764,8498,3469,4618,2.43,2.12,0.31,1696,"Moderna, Pfizer/BioNTech",Europe
Lithuania,LTU,21/01/2021,67760,58628,9132,1498,3601,2.49,2.15,0.34,1323,"Moderna, Pfizer/BioNTech",Europe
Lithuania,LTU,22/01/2021,68116,58914,9202,356,2615,2.5,2.16,0.34,961,"Moderna, Pfizer/BioNTech",Europe
Lithuania,LTU,23/01/2021,68124,58922,9202,8,2461,2.5,2.16,0.34,904,"Moderna, Pfizer/BioNTech",Europe
Lithuania,LTU,24/01/2021,,,,,2302,,,,846,"Moderna, Pfizer/BioNTech",Europe
Lithuania,LTU,25/01/2021,68161,58959,9202,,1662,2.5,2.17,0.34,611,"Moderna, Pfizer/BioNTech",Europe
Lithuania,LTU,26/01/2021,71254,61426,9828,3093,1209,2.62,2.26,0.36,444,"Moderna, Pfizer/BioNTech",Europe
Lithuania,LTU,27/01/2021,78139,65258,12881,6885,1697,2.87,2.4,0.47,623,"Moderna, Pfizer/BioNTech",Europe
Lithuania,LTU,28/01/2021,85181,68634,16547,7042,2489,3.13,2.52,0.61,914,"Moderna, Pfizer/BioNTech",Europe
Lithuania,LTU,29/01/2021,93189,71594,21595,8008,3582,3.42,2.63,0.79,1316,"Moderna, Pfizer/BioNTech",Europe
Lithuania,LTU,30/01/2021,93814,71787,22027,625,3670,3.45,2.64,0.81,1348,"Moderna, Pfizer/BioNTech",Europe
Lithuania,LTU,31/01/2021,93822,71795,22027,8,3668,3.45,2.64,0.81,1347,"Moderna, Pfizer/BioNTech",Europe
Lithuania,LTU,1/02/2021,96696,72847,23849,2874,4076,3.55,2.68,0.88,1497,"Moderna, Pfizer/BioNTech",Europe
Lithuania,LTU,2/02/2021,100493,74442,26051,3797,4177,3.69,2.73,0.96,1534,"Moderna, Pfizer/BioNTech",Europe
Lithuania,LTU,3/02/2021,107015,76056,30959,6522,4125,3.93,2.79,1.14,1515,"Moderna, Pfizer/BioNTech",Europe
Lithuania,LTU,4/02/2021,116523,77567,38956,9508,4477,4.28,2.85,1.43,1645,"Moderna, Pfizer/BioNTech",Europe
Lithuania,LTU,5/02/2021,123144,78457,44687,6621,4279,4.52,2.88,1.64,1572,"Moderna, Pfizer/BioNTech",Europe
Lithuania,LTU,6/02/2021,123888,78552,45336,744,4296,4.55,2.89,1.67,1578,"Moderna, Pfizer/BioNTech",Europe
Luxembourg,LUX,30/12/2020,1200,1200,,,,0.19,0.19,,,Pfizer/BioNTech,Europe
Luxembourg,LUX,31/12/2020,,,,,62,,,,99,Pfizer/BioNTech,Europe
Luxembourg,LUX,1/01/2021,,,,,62,,,,99,Pfizer/BioNTech,Europe
Luxembourg,LUX,2/01/2021,,,,,62,,,,99,Pfizer/BioNTech,Europe
Luxembourg,LUX,3/01/2021,,,,,62,,,,99,Pfizer/BioNTech,Europe
Luxembourg,LUX,4/01/2021,,,,,62,,,,99,Pfizer/BioNTech,Europe
Luxembourg,LUX,5/01/2021,,,,,62,,,,99,Pfizer/BioNTech,Europe
Luxembourg,LUX,6/01/2021,,,,,62,,,,99,Pfizer/BioNTech,Europe
Luxembourg,LUX,7/01/2021,,,,,62,,,,99,Pfizer/BioNTech,Europe
Luxembourg,LUX,8/01/2021,,,,,62,,,,99,Pfizer/BioNTech,Europe
Luxembourg,LUX,9/01/2021,,,,,62,,,,99,Pfizer/BioNTech,Europe
Luxembourg,LUX,10/01/2021,,,,,62,,,,99,Pfizer/BioNTech,Europe
Luxembourg,LUX,11/01/2021,1943,1943,,,62,0.31,0.31,,99,Pfizer/BioNTech,Europe
Luxembourg,LUX,12/01/2021,2372,2372,,429,114,0.38,0.38,,182,Pfizer/BioNTech,Europe
Luxembourg,LUX,13/01/2021,2871,2871,,499,177,0.46,0.46,,283,Pfizer/BioNTech,Europe
Luxembourg,LUX,14/01/2021,3233,3233,,362,220,0.52,0.52,,351,Pfizer/BioNTech,Europe
Luxembourg,LUX,15/01/2021,,,,,236,,,,377,Pfizer/BioNTech,Europe
Luxembourg,LUX,16/01/2021,,,,,252,,,,403,Pfizer/BioNTech,Europe
Luxembourg,LUX,17/01/2021,3755,3755,,,268,0.6,0.6,,428,Pfizer/BioNTech,Europe
Luxembourg,LUX,18/01/2021,4569,4569,,814,375,0.73,0.73,,599,Pfizer/BioNTech,Europe
Luxembourg,LUX,19/01/2021,5294,5294,,725,417,0.85,0.85,,666,Pfizer/BioNTech,Europe
Luxembourg,LUX,20/01/2021,6193,6193,,899,475,0.99,0.99,,759,Pfizer/BioNTech,Europe
Luxembourg,LUX,21/01/2021,6897,6897,,704,523,1.1,1.1,,835,Pfizer/BioNTech,Europe
Luxembourg,LUX,22/01/2021,,,,,558,,,,891,Pfizer/BioNTech,Europe
Luxembourg,LUX,23/01/2021,,,,,592,,,,946,Pfizer/BioNTech,Europe
Luxembourg,LUX,24/01/2021,,,,,626,,,,1000,Pfizer/BioNTech,Europe
Luxembourg,LUX,25/01/2021,8554,7309,1245,,569,1.37,1.17,0.2,909,Pfizer/BioNTech,Europe
Luxembourg,LUX,26/01/2021,9525,8280,1245,971,604,1.52,1.32,0.2,965,Pfizer/BioNTech,Europe
Luxembourg,LUX,27/01/2021,10449,9107,1342,924,608,1.67,1.45,0.21,971,Pfizer/BioNTech,Europe
Luxembourg,LUX,28/01/2021,11373,9890,1483,924,639,1.82,1.58,0.24,1021,Pfizer/BioNTech,Europe
Luxembourg,LUX,29/01/2021,,,,,630,,,,1006,Pfizer/BioNTech,Europe
Luxembourg,LUX,30/01/2021,,,,,622,,,,994,Pfizer/BioNTech,Europe
Luxembourg,LUX,31/01/2021,12428,10748,1680,,613,1.99,1.72,0.27,979,Pfizer/BioNTech,Europe
Luxembourg,LUX,1/02/2021,13241,11336,1905,813,670,2.12,1.81,0.3,1070,Pfizer/BioNTech,Europe
Luxembourg,LUX,2/02/2021,14252,11925,2327,1011,675,2.28,1.91,0.37,1078,Pfizer/BioNTech,Europe
Luxembourg,LUX,3/02/2021,15407,12597,2810,1155,708,2.46,2.01,0.45,1131,Pfizer/BioNTech,Europe
Luxembourg,LUX,4/02/2021,16419,13256,3163,1012,721,2.62,2.12,0.51,1152,Pfizer/BioNTech,Europe
Maldives,MDV,31/01/2021,0,,,,,0,,,,Oxford/AstraZeneca,Asia
Maldives,MDV,1/02/2021,36,,,36,36,0.01,,,67,Oxford/AstraZeneca,Asia
Maldives,MDV,2/02/2021,,,,,546,,,,1010,Oxford/AstraZeneca,Asia
Maldives,MDV,3/02/2021,,,,,716,,,,1325,Oxford/AstraZeneca,Asia
Maldives,MDV,4/02/2021,3204,,,,801,0.59,,,1482,Oxford/AstraZeneca,Asia
Malta,MLT,28/12/2020,130,,,,,0.03,,,,Pfizer/BioNTech,Europe
Malta,MLT,29/12/2020,,,,,259,,,,587,Pfizer/BioNTech,Europe
Malta,MLT,30/12/2020,,,,,259,,,,587,Pfizer/BioNTech,Europe
Malta,MLT,31/12/2020,,,,,259,,,,587,Pfizer/BioNTech,Europe
Malta,MLT,1/01/2021,,,,,259,,,,587,Pfizer/BioNTech,Europe
Malta,MLT,2/01/2021,,,,,259,,,,587,Pfizer/BioNTech,Europe
Malta,MLT,3/01/2021,,,,,259,,,,587,Pfizer/BioNTech,Europe
Malta,MLT,4/01/2021,1940,,,,259,0.44,,,587,Pfizer/BioNTech,Europe
Malta,MLT,5/01/2021,,,,,281,,,,636,Pfizer/BioNTech,Europe
Malta,MLT,6/01/2021,,,,,304,,,,689,Pfizer/BioNTech,Europe
Malta,MLT,7/01/2021,,,,,327,,,,741,Pfizer/BioNTech,Europe
Malta,MLT,8/01/2021,,,,,350,,,,793,Pfizer/BioNTech,Europe
Malta,MLT,9/01/2021,,,,,373,,,,845,Pfizer/BioNTech,Europe
Malta,MLT,10/01/2021,,,,,396,,,,897,Pfizer/BioNTech,Europe
Malta,MLT,11/01/2021,4870,,,,419,1.1,,,949,Pfizer/BioNTech,Europe
Malta,MLT,12/01/2021,,,,,524,,,,1187,Pfizer/BioNTech,Europe
Malta,MLT,13/01/2021,,,,,629,,,,1425,Pfizer/BioNTech,Europe
Malta,MLT,14/01/2021,,,,,735,,,,1665,Pfizer/BioNTech,Europe
Malta,MLT,15/01/2021,9496,,,,840,2.15,,,1902,Pfizer/BioNTech,Europe
Malta,MLT,16/01/2021,,,,,938,,,,2124,Pfizer/BioNTech,Europe
Malta,MLT,17/01/2021,11705,,,,1036,2.65,,,2346,Pfizer/BioNTech,Europe
Malta,MLT,18/01/2021,13002,,,1297,1162,2.94,,,2632,Pfizer/BioNTech,Europe
Malta,MLT,19/01/2021,14276,,,1274,1178,3.23,,,2668,Pfizer/BioNTech,Europe
Malta,MLT,20/01/2021,15316,,,1040,1162,3.47,,,2632,Pfizer/BioNTech,Europe
Malta,MLT,21/01/2021,16531,,,1215,1170,3.74,,,2650,Pfizer/BioNTech,Europe
Malta,MLT,22/01/2021,17767,,,1236,1182,4.02,,,2677,Pfizer/BioNTech,Europe
Malta,MLT,23/01/2021,18930,,,1163,1190,4.29,,,2695,Pfizer/BioNTech,Europe
Malta,MLT,24/01/2021,19981,18783,1198,1051,1182,4.53,4.25,0.27,2677,Pfizer/BioNTech,Europe
Malta,MLT,25/01/2021,21172,19709,1463,1191,1167,4.8,4.46,0.33,2643,Pfizer/BioNTech,Europe
Malta,MLT,26/01/2021,22371,20677,1694,1199,1156,5.07,4.68,0.38,2618,Pfizer/BioNTech,Europe
Malta,MLT,27/01/2021,23512,21417,2095,1141,1171,5.33,4.85,0.47,2652,Pfizer/BioNTech,Europe
Malta,MLT,28/01/2021,24680,22162,2518,1168,1164,5.59,5.02,0.57,2636,Pfizer/BioNTech,Europe
Malta,MLT,29/01/2021,25822,22853,2969,1142,1151,5.85,5.18,0.67,2607,Pfizer/BioNTech,Europe
Malta,MLT,30/01/2021,26847,23391,3456,1025,1131,6.08,5.3,0.78,2561,Pfizer/BioNTech,Europe
Malta,MLT,31/01/2021,,,,,1046,,,,2369,Pfizer/BioNTech,Europe
Malta,MLT,1/02/2021,27759,23811,3948,,941,6.29,5.39,0.89,2131,Pfizer/BioNTech,Europe
Malta,MLT,2/02/2021,29002,24526,4476,1243,947,6.57,5.55,1.01,2145,Pfizer/BioNTech,Europe
Malta,MLT,3/02/2021,30252,25361,4891,1250,963,6.85,5.74,1.11,2181,Pfizer/BioNTech,Europe
Malta,MLT,4/02/2021,31633,26223,5410,1381,993,7.16,5.94,1.23,2249,Pfizer/BioNTech,Europe
Malta,MLT,5/02/2021,33477,27020,6457,1844,1094,7.58,6.12,1.46,2478,Pfizer/BioNTech,Europe
Malta,MLT,6/02/2021,35676,28082,7594,2199,1261,8.08,6.36,1.72,2856,Pfizer/BioNTech,Europe
Mexico,MEX,24/12/2020,2924,2924,,,,0,0,,,Pfizer/BioNTech,North America
Mexico,MEX,25/12/2020,,,,,1300,,,,10,Pfizer/BioNTech,North America
Mexico,MEX,26/12/2020,,,,,1300,,,,10,Pfizer/BioNTech,North America
Mexico,MEX,27/12/2020,6824,6824,,,1300,0.01,0.01,,10,Pfizer/BioNTech,North America
Mexico,MEX,28/12/2020,9579,9579,,2755,1664,0.01,0.01,,13,Pfizer/BioNTech,North America
Mexico,MEX,29/12/2020,18529,18529,,8950,3121,0.01,0.01,,24,Pfizer/BioNTech,North America
Mexico,MEX,30/12/2020,24998,24998,,6469,3679,0.02,0.02,,29,Pfizer/BioNTech,North America
Mexico,MEX,31/12/2020,,,,,3695,,,,29,Pfizer/BioNTech,North America
Mexico,MEX,1/01/2021,,,,,4051,,,,31,Pfizer/BioNTech,North America
Mexico,MEX,2/01/2021,,,,,4407,,,,34,Pfizer/BioNTech,North America
Mexico,MEX,3/01/2021,,,,,4763,,,,37,Pfizer/BioNTech,North America
